member,chamber,ticker,type,transaction_date,filing_date,amount,party,signed,q
Susie Lee,House,INTU,S,2019-03-13,2019-04-08,8000.5,R,-8000.5,2019Q1
Susie Lee,House,KR,S,2019-03-15,2019-04-08,8000.5,R,-8000.5,2019Q1
Susie Lee,House,LLL,S,2019-03-01,2019-04-08,8000.5,R,-8000.5,2019Q1
Susie Lee,House,MSI,P,2019-03-14,2019-04-08,8000.5,R,8000.5,2019Q1
Susie Lee,House,EYE,P,2019-03-22,2019-04-08,8000.5,R,8000.5,2019Q1
Susie Lee,House,PLNT,P,2019-03-22,2019-04-08,8000.5,R,8000.5,2019Q1
Susie Lee,House,SCI,P,2019-03-05,2019-04-08,8000.5,R,8000.5,2019Q1
Susie Lee,House,SCI,P,2019-03-14,2019-04-08,8000.5,R,8000.5,2019Q1
Susie Lee,House,SCI,P,2019-03-20,2019-04-08,8000.5,R,8000.5,2019Q1
Susie Lee,House,TSS,P,2019-03-20,2019-04-08,8000.5,R,8000.5,2019Q1
Susie Lee,House,USFD,P,2019-03-20,2019-04-08,8000.5,R,8000.5,2019Q1
Susie Lee,House,USFD,P,2019-03-14,2019-04-08,8000.5,R,8000.5,2019Q1
Susie Lee,House,WP,P,2019-03-14,2019-04-08,8000.5,R,8000.5,2019Q1
Susie Lee,House,WP,S,2019-03-20,2019-04-08,8000.5,R,-8000.5,2019Q1
Susie Lee,House,WH,S,2019-03-14,2019-04-08,8000.5,R,-8000.5,2019Q1
Susie Lee,House,ZBH,P,2019-03-20,2019-04-08,8000.5,R,8000.5,2019Q1
Susie Lee,House,BSX,S,2019-04-25,2019-05-09,8000.5,R,-8000.5,2019Q2
Susie Lee,House,CBRE,P,2019-04-25,2019-05-09,8000.5,R,8000.5,2019Q2
Susie Lee,House,STZ,S,2019-04-25,2019-05-09,8000.5,R,-8000.5,2019Q2
Susie Lee,House,STZ,P,2019-04-04,2019-05-09,8000.5,R,8000.5,2019Q2
Susie Lee,House,DELL,S,2019-04-23,2019-05-09,8000.5,R,-8000.5,2019Q2
Susie Lee,House,FTNT,P,2019-04-24,2019-05-09,8000.5,R,8000.5,2019Q2
Susie Lee,House,IT,S,2019-04-25,2019-05-09,8000.5,R,-8000.5,2019Q2
Susie Lee,House,LW,P,2019-04-24,2019-05-09,8000.5,R,8000.5,2019Q2
Susie Lee,House,TDY,P,2019-04-25,2019-05-09,8000.5,R,8000.5,2019Q2
Susie Lee,House,VRSK,S,2019-04-25,2019-05-09,8000.5,R,-8000.5,2019Q2
Susie Lee,House,VST,P,2019-04-25,2019-05-09,8000.5,R,8000.5,2019Q2
Susie Lee,House,WH,P,2019-04-10,2019-05-09,8000.5,R,8000.5,2019Q2
Susie Lee,House,XYL,P,2019-04-25,2019-05-09,8000.5,R,8000.5,2019Q2
Susie Lee,House,XYL,P,2019-04-12,2019-05-09,8000.5,R,8000.5,2019Q2
Susie Lee,House,BLL,P,2019-05-17,2019-07-18,8000.5,R,8000.5,2019Q2
Susie Lee,House,BERY,P,2019-06-25,2019-07-18,8000.5,R,8000.5,2019Q2
Susie Lee,House,CCK,P,2019-06-18,2019-07-18,8000.5,R,8000.5,2019Q2
Susie Lee,House,DELL,P,2019-06-25,2019-07-18,8000.5,R,8000.5,2019Q2
Susie Lee,House,FDC,P,2019-06-25,2019-07-18,8000.5,R,8000.5,2019Q2
Susie Lee,House,FLT,P,2019-06-04,2019-07-18,8000.5,R,8000.5,2019Q2
Susie Lee,House,FLT,P,2019-06-18,2019-07-18,8000.5,R,8000.5,2019Q2
Susie Lee,House,FTV,P,2019-06-25,2019-07-18,8000.5,R,8000.5,2019Q2
Susie Lee,House,HRC,P,2019-06-25,2019-07-18,8000.5,R,8000.5,2019Q2
Susie Lee,House,HLT,P,2019-06-25,2019-07-18,8000.5,R,8000.5,2019Q2
Susie Lee,House,LW,S,2019-06-18,2019-07-18,8000.5,R,-8000.5,2019Q2
Susie Lee,House,NSC,S,2019-05-13,2019-07-18,8000.5,R,-8000.5,2019Q2
Susie Lee,House,SERV,P,2019-06-25,2019-07-18,8000.5,R,8000.5,2019Q2
Susie Lee,House,SSNC,P,2019-06-04,2019-07-18,8000.5,R,8000.5,2019Q2
Susie Lee,House,TSS,P,2019-05-20,2019-07-18,8000.5,R,8000.5,2019Q2
Susie Lee,House,WH,P,2019-06-25,2019-07-18,8000.5,R,8000.5,2019Q2
Susie Lee,House,XEL,P,2019-06-25,2019-07-18,8000.5,R,8000.5,2019Q2
Susie Lee,House,XYL,P,2019-06-25,2019-07-18,8000.5,R,8000.5,2019Q2
Susie Lee,House,BLL,P,2019-07-23,2019-08-29,8000.5,R,8000.5,2019Q3
Susie Lee,House,CDK,P,2019-07-17,2019-08-29,8000.5,R,8000.5,2019Q3
Susie Lee,House,DPZ,S,2019-07-05,2019-08-29,8000.5,R,-8000.5,2019Q3
Susie Lee,House,EHC,P,2019-07-16,2019-08-29,8000.5,R,8000.5,2019Q3
Susie Lee,House,FTV,P,2019-07-12,2019-08-29,8000.5,R,8000.5,2019Q3
Susie Lee,House,HDS,P,2019-07-12,2019-08-29,8000.5,R,8000.5,2019Q3
Susie Lee,House,HLT,S,2019-07-09,2019-08-29,8000.5,R,-8000.5,2019Q3
Susie Lee,House,LKQ,P,2019-07-25,2019-08-29,8000.5,R,8000.5,2019Q3
Susie Lee,House,PTC,S,2019-07-18,2019-08-29,8000.5,R,-8000.5,2019Q3
Susie Lee,House,SERV,P,2019-07-31,2019-08-29,8000.5,R,8000.5,2019Q3
Susie Lee,House,VRSK,P,2019-07-12,2019-08-29,8000.5,R,8000.5,2019Q3
Susie Lee,House,VST,S,2019-07-09,2019-08-29,8000.5,R,-8000.5,2019Q3
Susie Lee,House,WCN,S,2019-07-12,2019-08-29,8000.5,R,-8000.5,2019Q3
Susie Lee,House,XYL,P,2019-07-12,2019-08-29,8000.5,R,8000.5,2019Q3
Susie Lee,House,BLL,P,2019-08-07,2019-09-30,8000.5,R,8000.5,2019Q3
Susie Lee,House,CDK,P,2019-08-14,2019-09-30,8000.5,R,8000.5,2019Q3
Susie Lee,House,CNC,P,2019-08-29,2019-09-30,8000.5,R,8000.5,2019Q3
Susie Lee,House,CRL,S,2019-08-14,2019-09-30,8000.5,R,-8000.5,2019Q3
Susie Lee,House,STZ,P,2019-08-08,2019-09-30,8000.5,R,8000.5,2019Q3
Susie Lee,House,DPZ,S,2019-08-07,2019-09-30,8000.5,R,-8000.5,2019Q3
Susie Lee,House,FLT,P,2019-08-29,2019-09-30,8000.5,R,8000.5,2019Q3
Susie Lee,House,LSXMK,P,2019-08-07,2019-09-30,8000.5,R,8000.5,2019Q3
Susie Lee,House,PLNT,P,2019-08-14,2019-09-30,8000.5,R,8000.5,2019Q3
Susie Lee,House,RHP,P,2019-08-07,2019-09-30,8000.5,R,8000.5,2019Q3
Susie Lee,House,USFD,P,2019-08-07,2019-09-30,8000.5,R,8000.5,2019Q3
Susie Lee,House,WH,P,2019-08-14,2019-09-30,8000.5,R,8000.5,2019Q3
Susie Lee,House,BLL,P,2019-09-10,2019-10-21,8000.5,R,8000.5,2019Q3
Susie Lee,House,CWST,P,2019-09-12,2019-10-21,8000.5,R,8000.5,2019Q3
Susie Lee,House,CLR,P,2019-09-16,2019-10-21,8000.5,R,8000.5,2019Q3
Susie Lee,House,EQIX,P,2019-09-06,2019-10-21,8000.5,R,8000.5,2019Q3
Susie Lee,House,FLT,P,2019-09-06,2019-10-21,8000.5,R,8000.5,2019Q3
Susie Lee,House,JLL,P,2019-09-11,2019-10-21,8000.5,R,8000.5,2019Q3
Susie Lee,House,LHX,S,2019-09-11,2019-10-21,8000.5,R,-8000.5,2019Q3
Susie Lee,House,LSXMK,P,2019-09-10,2019-10-21,8000.5,R,8000.5,2019Q3
Susie Lee,House,NXST,P,2019-09-05,2019-10-21,8000.5,R,8000.5,2019Q3
Susie Lee,House,NXST,P,2019-09-06,2019-10-21,8000.5,R,8000.5,2019Q3
Susie Lee,House,NXST,P,2019-09-27,2019-10-21,8000.5,R,8000.5,2019Q3
Susie Lee,House,NXST,P,2019-09-04,2019-10-21,8000.5,R,8000.5,2019Q3
Susie Lee,House,SIX,P,2019-09-12,2019-10-21,8000.5,R,8000.5,2019Q3
