ticker,member_last,member_first,state,party,amount
ECL,Johnson,Dusty,SD,Republican,1000
ECL,Johnson,Julie,TX,Democrat,1000
ECL,Letlow,Julia,LA,Republican,1000
ECL,Houlahan,Chrissy,PA,Democrat,1000
ECL,Fitzpatrick,Brian,PA,Republican,1000
ECL,DelBene,Suzan,WA,Democrat,1000
ECL,Finstad,Brad,MN,Republican,1000
ECL,Panetta,Jimmy,CA,Democrat,1000
ECL,Peters,Scott,CA,Democrat,1000
ELV,Johnson,Henry,GA,Democrat,25000
ELV,Johnson,Ron,WI,Republican,25000
ELV,Johnson,Mike,LA,Republican,25000
ELV,Johnson,Dusty,SD,Republican,25000
ELV,Johnson,Julie,TX,Democrat,25000
ELV,Soto,Darren,FL,Democrat,12500
ELV,Guthrie,Brett,KY,Republican,10000
ELV,Heinrich,Martin,NM,Democrat,10000
ELV,Sewell,Terri,AL,Democrat,10000
ELV,Horsford,Steven,NV,Democrat,10000
ELV,Feenstra,Randy,IA,Republican,10000
ELV,Gottheimer,Josh,NJ,Democrat,10000
ELV,Burlison,Eric,MO,Republican,10000
ELV,Garbarino,Andrew,NY,Republican,10000
ELV,Aguilar,Pete,CA,Democrat,10000
ELV,Lee,Susie,NV,Democrat,10000
ELV,Foxx,Virginia,NC,Republican,10000
ELV,Pallone,Frank,NJ,Democrat,10000
ELV,Craig,Angie,MN,Democrat,10000
ELV,Rosen,Jacky,NV,Democrat,10000
ELV,Neal,Richard,MA,Democrat,10000
ELV,Smith,Jason,MO,Republican,10000
ELV,Buchanan,Vern,FL,Republican,10000
ELV,Scalise,Steve,LA,Republican,10000
ELV,Clark,Katherine,MA,Democrat,10000
ELV,Tenney,Claudia,NY,Republican,10000
ELV,Jeffries,Hakeem,NY,Democrat,10000
ELV,Barrasso,John,WY,Republican,10000
ELV,Stevens,Haley,MI,Democrat,10000
ELV,Scott,Rick,FL,Republican,10000
ENB,Curtis,John,UT,Republican,6000
ENB,Armstrong,Alan,OK,Republican,5000
ENB,James,John,MI,Republican,5000
ENB,Cruz,Ted,TX,Republican,5000
ENB,Bergman,Jack,MI,Republican,3700
ENB,Fleischmann,Charles,TN,Republican,3500
ENB,Barrasso,John,WY,Republican,2500
ENB,King,Angus,ME,Independent,2500
ENB,Baldwin,Tammy,WI,Democrat,2500
ENB,Garcia,Sylvia,TX,Democrat,2500
ENB,Sheehy,Tim,MT,Republican,2500
ENB,Joyce,John,PA,Republican,2500
ENB,Babin,Brian,TX,Republican,2500
ENB,Huffman,Jared,CA,Democrat,2500
ENB,Johnson,Henry,GA,Democrat,2500
ENB,Johnson,Ron,WI,Republican,2500
ENB,Johnson,Mike,LA,Republican,2500
ENB,Johnson,Dusty,SD,Republican,2500
ENB,Johnson,Julie,TX,Democrat,2500
ENB,Veasey,Marc,TX,Democrat,2200
ENB,Carter,Troy,LA,Democrat,1500
ENB,Gonzalez,Vicente,TX,Democrat,1500
ENB,Green,Al,TX,Democrat,1500
ENB,Fletcher,Lizzie,TX,Democrat,1200
ENB,Moore,Blake,UT,Republican,1000
ENB,Thompson,Bennie,MS,Democrat,1000
ENB,Thompson,Mike,CA,Democrat,1000
ENB,Thompson,Glenn,PA,Republican,1000
ENB,Fedorchak,Julie,ND,Republican,1000
ENB,Smith,Jason,MO,Republican,1000
ENB,Kennedy,John,LA,Republican,1000
ENB,Kennedy,Timothy,NY,Democrat,1000
ENB,Kennedy,Mike,UT,Republican,1000
ENB,Daines,Steve,MT,Republican,1000
ENB,Letlow,Julia,LA,Republican,1000
ENB,Justice,Jim,WV,Republican,1000
ENB,Magaziner,Seth,RI,Democrat,1000
ENB,Westerman,Bruce,AR,Republican,1000
ENB,Rose,John,TN,Republican,1000
ENB,Stauber,Pete,MN,Republican,1000
EPD,Smith,Jason,MO,Republican,10000
EPD,Fletcher,Lizzie,TX,Democrat,6500
EPD,Van Duyne,Beth,TX,Republican,5500
EPD,Cruz,Ted,TX,Republican,5000
EPD,Justice,Jim,WV,Republican,5000
EPD,Luttrell,Morgan,TX,Republican,4500
EPD,Curtis,John,UT,Republican,3300
EPD,Cassidy,Bill,LA,Republican,3000
EPD,Thompson,Bennie,MS,Democrat,2500
EPD,Thompson,Mike,CA,Democrat,2500
EPD,Thompson,Glenn,PA,Republican,2500
EPD,Arrington,Jodey,TX,Republican,2500
EPD,Westerman,Bruce,AR,Republican,2000
EPD,Crenshaw,Dan,TX,Republican,2000
EPD,Evans,Gabe,CO,Republican,2000
EPD,Goldman,Dan,NY,Democrat,2000
EPD,Goldman,Craig,TX,Republican,2000
EPD,Carter,John,TX,Republican,2000
EPD,Ellzey,Jake,TX,Republican,2000
EPD,Pfluger,August,TX,Republican,2000
ET,Scalise,Steve,LA,Republican,110000
ET,Johnson,Henry,GA,Democrat,60000
ET,Johnson,Ron,WI,Republican,60000
ET,Johnson,Mike,LA,Republican,60000
ET,Johnson,Dusty,SD,Republican,60000
ET,Johnson,Julie,TX,Democrat,60000
ET,McConnell,Mitch,KY,Republican,45000
ET,Pfluger,August,TX,Republican,27500
ET,Goldman,Dan,NY,Democrat,10000
ET,Goldman,Craig,TX,Republican,10000
ET,Donalds,Byron,FL,Republican,10000
ET,Arrington,Jodey,TX,Republican,10000
ET,Joyce,John,PA,Republican,10000
ET,Smith,Jason,MO,Republican,10000
ET,Feenstra,Randy,IA,Republican,10000
ET,Griffith,H.,VA,Republican,10000
ET,Luttrell,Morgan,TX,Republican,10000
ET,Miller-Meeks,Mariannette,IA,Republican,10000
ET,Stauber,Pete,MN,Republican,10000
ET,Ellzey,Jake,TX,Republican,10000
ET,Jackson,Ronny,TX,Republican,10000
ET,Jackson,Jonathan,IL,Democrat,10000
ET,Westerman,Bruce,AR,Republican,10000
ET,Walberg,Tim,MI,Republican,10000
ET,Barrasso,John,WY,Republican,7500
ET,Hinson,Ashley,IA,Republican,7500
ET,Finstad,Brad,MN,Republican,5000
ET,Moreno,Bernie,OH,Republican,5000
ET,Justice,Jim,WV,Republican,5000
ET,Cuellar,Henry,TX,Democrat,5000
ET,Smith,Adrian,NE,Republican,5000
ET,Fischer,Deb,NE,Republican,5000
ET,Sheehy,Tim,MT,Republican,5000
ET,Thompson,Bennie,MS,Democrat,5000
ET,Thompson,Mike,CA,Democrat,5000
ET,Thompson,Glenn,PA,Republican,5000
ET,McClain,Lisa,MI,Republican,5000
ETN,Joyce,David,OH,Republican,4000
ETN,Balderson,Troy,OH,Republican,3500
ETN,Brown,Shontel,OH,Democrat,2500
ETN,Crapo,Michael,ID,Republican,2500
ETN,Baldwin,Tammy,WI,Democrat,2000
ETN,Kaptur,Marcy,OH,Democrat,2000
ETN,Ross,Deborah,NC,Democrat,2000
ETN,Calvert,Ken,CA,Republican,1000
ETN,Simpson,Michael,ID,Republican,1000
ETN,Pettersen,Brittany,CO,Democrat,1000
ETN,Stevens,Haley,MI,Democrat,1000
ETN,Van Duyne,Beth,TX,Republican,1000
ETN,Smith,Adrian,NE,Republican,1000
ETN,Escobar,Veronica,TX,Democrat,1000
ETN,Ellzey,Jake,TX,Republican,1000
EW,Padilla,Alejandro,CA,Democrat,10000
EW,Guthrie,Brett,KY,Republican,10000
EW,Aguilar,Pete,CA,Democrat,10000
EW,DeGette,Diana,CO,Democrat,9000
EW,Sewell,Terri,AL,Democrat,8000
EW,Craig,Angie,MN,Democrat,8000
EW,Kim,Young,CA,Republican,6000
EW,DelBene,Suzan,WA,Democrat,6000
EW,Panetta,Jimmy,CA,Democrat,6000
EW,Joyce,John,PA,Republican,6000
EW,Moore,Blake,UT,Republican,6000
EW,Smith,Jason,MO,Republican,6000
EW,Horsford,Steven,NV,Democrat,5000
EW,Chu,Judy,CA,Democrat,5000
EW,Curtis,John,UT,Republican,5000
EW,Smith,Adrian,NE,Republican,5000
EW,Feenstra,Randy,IA,Republican,5000
EW,Miller-Meeks,Mariannette,IA,Republican,5000
EW,Valadao,David,CA,Republican,5000
EW,Houlahan,Chrissy,PA,Democrat,4000
EW,Tillis,Thom,NC,Republican,4000
EW,Peters,Scott,CA,Democrat,4000
EW,Stauber,Pete,MN,Republican,4000
EW,Barrasso,John,WY,Republican,4000
EW,Dunn,Neal,FL,Republican,4000
EW,Estes,Ron,KS,Republican,4000
EW,Kelly,Robin,IL,Democrat,4000
EW,Bilirakis,Gus,FL,Republican,4000
EW,Balderson,Troy,OH,Republican,4000
EW,Obernolte,Jay,CA,Republican,4000
EW,Blunt Rochester,Lisa,DE,Democrat,3000
EW,Mullin,Kevin,CA,Democrat,3000
EW,Neal,Richard,MA,Democrat,3000
EW,Gomez,Jimmy,CA,Democrat,3000
EW,Stevens,Haley,MI,Democrat,3000
EW,Ruiz,Raul,CA,Democrat,3000
EW,Buchanan,Vern,FL,Republican,2000
EW,Daines,Steve,MT,Republican,2000
EW,Escobar,Veronica,TX,Democrat,2000
EW,Cassidy,Bill,LA,Republican,2000
EW,Strickland,Marilyn,WA,Democrat,2000
EW,Mfume,Kweisi,MD,Democrat,2000
EW,Young,Todd,IN,Republican,2000
EW,Budd,Ted,NC,Republican,2000
EW,Griffith,H.,VA,Republican,2000
EW,Pallone,Frank,NJ,Democrat,2000
EW,Kamlager-Dove,Sydney,CA,Democrat,2000
EW,Lankford,James,OK,Republican,2000
EW,Armstrong,Alan,OK,Republican,2000
EW,Veasey,Marc,TX,Democrat,2000
EW,Fong,Vince,CA,Republican,1000
EW,Crenshaw,Dan,TX,Republican,1000
EW,Schrier,Kim,WA,Democrat,1000
EW,Foster,Bill,IL,Democrat,1000
EW,Kelly,Mike,PA,Republican,1000
EW,James,John,MI,Republican,1000
EW,Kennedy,John,LA,Republican,1000
EW,Kennedy,Timothy,NY,Democrat,1000
EW,Kennedy,Mike,UT,Republican,1000
EW,Ross,Deborah,NC,Democrat,1000
EW,Clark,Katherine,MA,Democrat,1000
EW,McConnell,Mitch,KY,Republican,0
FANG,Pfluger,August,TX,Republican,10000
FANG,Goldman,Dan,NY,Democrat,10000
FANG,Goldman,Craig,TX,Republican,10000
FANG,Crenshaw,Dan,TX,Republican,8500
FANG,Gonzalez,Vicente,TX,Democrat,7500
FANG,Fletcher,Lizzie,TX,Democrat,7500
FANG,Westerman,Bruce,AR,Republican,5000
FANG,Guthrie,Brett,KY,Republican,5000
FANG,Barrasso,John,WY,Republican,5000
FANG,Smith,Jason,MO,Republican,5000
FANG,Ellzey,Jake,TX,Republican,5000
FANG,Cuellar,Henry,TX,Democrat,5000
FANG,Arrington,Jodey,TX,Republican,4000
FANG,Van Duyne,Beth,TX,Republican,3000
FANG,Veasey,Marc,TX,Democrat,3000
FANG,Scalise,Steve,LA,Republican,2500
FANG,Hurd,Jeff,CO,Republican,2000
FANG,Golden,Jared,ME,Democrat,0
FCX,Ciscomani,Juan,AZ,Republican,10000
FCX,Stanton,Greg,AZ,Democrat,10000
FCX,Scalise,Steve,LA,Republican,10000
FCX,Schweikert,David,AZ,Republican,10000
FCX,Westerman,Bruce,AR,Republican,5000
FCX,Pettersen,Brittany,CO,Democrat,5000
FCX,Stauber,Pete,MN,Republican,2500
FCX,Menendez,Robert,NJ,Democrat,2500
FCX,Johnson,Henry,GA,Democrat,2500
FCX,Johnson,Ron,WI,Republican,2500
FCX,Johnson,Mike,LA,Republican,2500
FCX,Johnson,Dusty,SD,Republican,2500
FCX,Johnson,Julie,TX,Democrat,2500
FCX,Tiffany,Thomas,WI,Republican,2500
FCX,Barrasso,John,WY,Republican,2500
FCX,Hurd,Jeff,CO,Republican,2500
FDX,Clyburn,James,SC,Democrat,10000
FDX,Cuellar,Henry,TX,Democrat,10000
FDX,Jeffries,Hakeem,NY,Democrat,10000
FDX,Kustoff,David,TN,Republican,10000
FDX,Meeks,Gregory,NY,Democrat,10000
FDX,Larsen,Rick,WA,Democrat,10000
FDX,Cohen,Steve,TN,Democrat,10000
FDX,Schweikert,David,AZ,Republican,8500
FDX,Scalise,Steve,LA,Republican,8000
FDX,Blunt Rochester,Lisa,DE,Democrat,7500
FDX,Schneider,Bradley,IL,Democrat,7500
FDX,Horsford,Steven,NV,Democrat,7000
FDX,Fischer,Deb,NE,Republican,6500
FDX,Fletcher,Lizzie,TX,Democrat,6500
FDX,Thompson,Bennie,MS,Democrat,6500
FDX,Thompson,Mike,CA,Democrat,6500
FDX,Thompson,Glenn,PA,Republican,6500
FDX,Estes,Ron,KS,Republican,6000
FDX,Moulton,Seth,MA,Democrat,6000
FDX,Peters,Scott,CA,Democrat,6000
FDX,Plaskett,Stacey,VI,Democrat,6000
FIS,Huizenga,Bill,MI,Republican,2750
FIS,Foster,Bill,IL,Democrat,2500
FIS,Baldwin,Tammy,WI,Democrat,1000
FIS,Rouzer,David,NC,Republican,1000
FIS,Garbarino,Andrew,NY,Republican,1000
FIS,Thompson,Bennie,MS,Democrat,1000
FIS,Thompson,Mike,CA,Democrat,1000
FIS,Thompson,Glenn,PA,Republican,1000
FIS,Scott,Rick,FL,Republican,500
FIX,Langworthy,Nicholas,NY,Republican,3500
FIX,Neal,Richard,MA,Democrat,2500
FIX,Garbarino,Andrew,NY,Republican,2500
FIX,Tonko,Paul,NY,Democrat,1500
FIX,Golden,Jared,ME,Democrat,1500
FIX,Mackenzie,Ryan,PA,Republican,1000
FIX,Magaziner,Seth,RI,Democrat,1000
FIX,Tenney,Claudia,NY,Republican,1000
FIX,Gillibrand,Kirsten,NY,Democrat,1000
GD,Fischer,Deb,NE,Republican,10000
GD,Larsen,Rick,WA,Democrat,10000
GD,Kiggans,Jennifer,VA,Republican,10000
GD,Diaz-Balart,Mario,FL,Republican,10000
GD,Banks,Jim,IN,Republican,10000
GD,Baldwin,Tammy,WI,Democrat,10000
GD,Letlow,Julia,LA,Republican,10000
GD,Bacon,Don,NE,Republican,10000
GD,Hinson,Ashley,IA,Republican,10000
GD,Clark,Katherine,MA,Democrat,10000
GD,Scott,Rick,FL,Republican,10000
GD,Heinrich,Martin,NM,Democrat,10000
GD,Valadao,David,CA,Republican,10000
GD,Rutherford,John,FL,Republican,10000
GD,Carter,John,TX,Republican,10000
GD,Amo,Gabe,RI,Democrat,10000
GD,Courtney,Joe,CT,Democrat,10000
GD,Scalise,Steve,LA,Republican,10000
GD,Magaziner,Seth,RI,Democrat,10000
GD,Pingree,Chellie,ME,Democrat,10000
GD,DeLauro,Rosa,CT,Democrat,10000
GD,McClain,Lisa,MI,Republican,10000
GD,Wittman,Robert,VA,Republican,10000
GD,Neal,Richard,MA,Democrat,10000
GE,Moulton,Seth,MA,Democrat,10000
GE,Calvert,Ken,CA,Republican,10000
GE,Moreno,Bernie,OH,Republican,10000
GE,Wittman,Robert,VA,Republican,9500
GE,Rogers,Mike,AL,Republican,9000
GE,Tonko,Paul,NY,Democrat,8500
GE,Larsen,Rick,WA,Democrat,8500
GE,Fischer,Deb,NE,Republican,6500
GE,McCollum,Betty,MN,Democrat,6500
GE,Jeffries,Hakeem,NY,Democrat,6000
GE,Smith,Adam,WA,Democrat,6000
GE,Clark,Katherine,MA,Democrat,6000
GE,Scalise,Steve,LA,Republican,5000
GE,Davidson,Warren,OH,Republican,4500
GE,Barrasso,John,WY,Republican,4500
GE,Estes,Ron,KS,Republican,4000
GE,Rouzer,David,NC,Republican,3500
GE,Strong,Dale,AL,Republican,3500
GE,Norcross,Donald,NJ,Democrat,3000
GE,Smith,Jason,MO,Republican,2500
GE,Jordan,Jim,OH,Republican,2500
GE,Valadao,David,CA,Republican,2000
GE,Franklin,C.,FL,Republican,2000
GE,Schneider,Bradley,IL,Democrat,2000
GE,Kim,Young,CA,Republican,1500
GE,Baldwin,Tammy,WI,Democrat,1000
GE,Higgins,Clay,LA,Republican,1000
GE,Strickland,Marilyn,WA,Democrat,1000
GE,Heinrich,Martin,NM,Democrat,1000
GE,Pallone,Frank,NJ,Democrat,1000
GE,Schweikert,David,AZ,Republican,1000
GEV,Curtis,John,UT,Republican,2000
GEV,Barrasso,John,WY,Republican,1500
GEV,Fitzpatrick,Brian,PA,Republican,1000
GEV,Aguilar,Pete,CA,Democrat,1000
GEV,Johnson,Henry,GA,Democrat,1000
GEV,Johnson,Ron,WI,Republican,1000
GEV,Johnson,Mike,LA,Republican,1000
GEV,Johnson,Dusty,SD,Republican,1000
GEV,Johnson,Julie,TX,Democrat,1000
GEV,Scott,Tim,SC,Republican,1000
GEV,Schweikert,David,AZ,Republican,1000
GEV,Houlahan,Chrissy,PA,Democrat,1000
GEV,Daines,Steve,MT,Republican,1000
GEV,Clark,Katherine,MA,Democrat,1000
GEV,Sewell,Terri,AL,Democrat,1000
GEV,Tonko,Paul,NY,Democrat,1000
GEV,Murray,Patty,WA,Democrat,1000
GEV,Morelle,Joseph,NY,Democrat,1000
GEV,DelBene,Suzan,WA,Democrat,1000
GEV,Warner,Mark,VA,Democrat,1000
GEV,Scott,Rick,FL,Republican,1000
GEV,Neal,Richard,MA,Democrat,1000
GEV,DeLauro,Rosa,CT,Democrat,1000
GEV,Panetta,Jimmy,CA,Democrat,1000
GEV,McClellan,Jennifer,VA,Democrat,1000
GEV,Scalise,Steve,LA,Republican,1000
GEV,Tillis,Thom,NC,Republican,1000
GEV,Fleischmann,Charles,TN,Republican,1000
GEV,Rouzer,David,NC,Republican,1000
GEV,King,Angus,ME,Independent,1000
GILD,Sewell,Terri,AL,Democrat,10000
GILD,Schneider,Bradley,IL,Democrat,10000
GILD,Thune,John,SD,Republican,10000
GILD,Ross,Deborah,NC,Democrat,10000
GILD,Guthrie,Brett,KY,Republican,10000
GILD,Barrasso,John,WY,Republican,10000
GILD,Kelly,Robin,IL,Democrat,10000
GILD,Tillis,Thom,NC,Republican,10000
GILD,Peters,Scott,CA,Democrat,10000
GILD,Cornyn,John,TX,Republican,10000
GILD,Smith,Jason,MO,Republican,10000
GILD,Cassidy,Bill,LA,Republican,9000
GILD,Mullin,Kevin,CA,Democrat,8500
GILD,Scalise,Steve,LA,Republican,7500
GILD,Daines,Steve,MT,Republican,6000
GILD,Blunt Rochester,Lisa,DE,Democrat,5000
GILD,Murkowski,Lisa,AK,Republican,5000
GILD,Marshall,Roger,KS,Republican,5000
GILD,Scott,Tim,SC,Republican,5000
GILD,Buchanan,Vern,FL,Republican,5000
GILD,Johnson,Henry,GA,Democrat,5000
GILD,Johnson,Ron,WI,Republican,5000
GILD,Johnson,Mike,LA,Republican,5000
GILD,Johnson,Dusty,SD,Republican,5000
GILD,Johnson,Julie,TX,Democrat,5000
GILD,Neal,Richard,MA,Democrat,4500
GILD,Letlow,Julia,LA,Republican,4500
GILD,Arrington,Jodey,TX,Republican,3500
GILD,Feenstra,Randy,IA,Republican,3500
GILD,Aguilar,Pete,CA,Democrat,3500
GILD,Morelle,Joseph,NY,Democrat,3500
GILD,Joyce,John,PA,Republican,3000
GILD,Young,Todd,IN,Republican,3000
GILD,Murray,Patty,WA,Democrat,3000
GILD,Budd,Ted,NC,Republican,3000
GILD,Foster,Bill,IL,Democrat,3000
GILD,Hirono,Mazie,HI,Democrat,2500
GILD,Clyburn,James,SC,Democrat,2500
GILD,Panetta,Jimmy,CA,Democrat,2500
GILD,Moore,Blake,UT,Republican,2500
GILD,Sheehy,Tim,MT,Republican,2500
GILD,Curtis,John,UT,Republican,2500
GILD,Griffith,H.,VA,Republican,2000
GILD,Clark,Katherine,MA,Democrat,2000
GILD,Watson Coleman,Bonnie,NJ,Democrat,2000
GILD,Cantwell,Maria,WA,Democrat,2000
GILD,DelBene,Suzan,WA,Democrat,2000
GILD,Ruiz,Raul,CA,Democrat,2000
GILD,Kelly,Mike,PA,Republican,2000
GILD,Smith,Adrian,NE,Republican,2000
GILD,Meeks,Gregory,NY,Democrat,2000
GILD,DeGette,Diana,CO,Democrat,2000
GILD,Miller-Meeks,Mariannette,IA,Republican,2000
GILD,Tenney,Claudia,NY,Republican,2000
GILD,Veasey,Marc,TX,Democrat,2000
GOOG,Johnson,Henry,GA,Democrat,10000
GOOG,Johnson,Ron,WI,Republican,10000
GOOG,Johnson,Mike,LA,Republican,10000
GOOG,Johnson,Dusty,SD,Republican,10000
GOOG,Johnson,Julie,TX,Democrat,10000
GOOG,Pallone,Frank,NJ,Democrat,10000
GOOG,Clark,Katherine,MA,Democrat,10000
GOOG,Lofgren,Zoe,CA,Democrat,10000
GOOG,Fischer,Deb,NE,Republican,8500
GOOG,Ricketts,Pete,NE,Republican,7500
GOOG,Scalise,Steve,LA,Republican,7500
GOOG,Smith,Jason,MO,Republican,7500
GOOG,King,Angus,ME,Independent,7500
GOOG,Hinson,Ashley,IA,Republican,7000
GOOG,Obernolte,Jay,CA,Republican,6000
GOOG,Heinrich,Martin,NM,Democrat,6000
GOOG,Horsford,Steven,NV,Democrat,6000
GOOG,Baldwin,Tammy,WI,Democrat,6000
GOOG,Guthrie,Brett,KY,Republican,5500
GOOG,Ellzey,Jake,TX,Republican,5500
GOOG,Barrasso,John,WY,Republican,5000
GOOG,Neal,Richard,MA,Democrat,5000
GOOG,Rogers,Mike,AL,Republican,5000
GOOGL,Johnson,Henry,GA,Democrat,10000
GOOGL,Johnson,Ron,WI,Republican,10000
GOOGL,Johnson,Mike,LA,Republican,10000
GOOGL,Johnson,Dusty,SD,Republican,10000
GOOGL,Johnson,Julie,TX,Democrat,10000
GOOGL,Pallone,Frank,NJ,Democrat,10000
GOOGL,Clark,Katherine,MA,Democrat,10000
GOOGL,Lofgren,Zoe,CA,Democrat,10000
GOOGL,Fischer,Deb,NE,Republican,8500
GOOGL,Ricketts,Pete,NE,Republican,7500
GOOGL,Scalise,Steve,LA,Republican,7500
GOOGL,Smith,Jason,MO,Republican,7500
GOOGL,King,Angus,ME,Independent,7500
GOOGL,Hinson,Ashley,IA,Republican,7000
GOOGL,Obernolte,Jay,CA,Republican,6000
GOOGL,Heinrich,Martin,NM,Democrat,6000
GOOGL,Horsford,Steven,NV,Democrat,6000
GOOGL,Baldwin,Tammy,WI,Democrat,6000
GOOGL,Guthrie,Brett,KY,Republican,5500
GOOGL,Ellzey,Jake,TX,Republican,5500
GOOGL,Barrasso,John,WY,Republican,5000
GOOGL,Neal,Richard,MA,Democrat,5000
GOOGL,Rogers,Mike,AL,Republican,5000
GS,Barrasso,John,WY,Republican,10000
GS,Scott,Tim,SC,Republican,10000
GS,Garbarino,Andrew,NY,Republican,9500
GS,Gottheimer,Josh,NJ,Democrat,9000
GS,Tillis,Thom,NC,Republican,7500
GS,Foster,Bill,IL,Democrat,7500
GS,Blunt Rochester,Lisa,DE,Democrat,7500
GS,Johnson,Henry,GA,Democrat,7500
GS,Johnson,Ron,WI,Republican,7500
GS,Johnson,Mike,LA,Republican,7500
GS,Johnson,Dusty,SD,Republican,7500
GS,Johnson,Julie,TX,Democrat,7500
GS,Huizenga,Bill,MI,Republican,6500
GS,Wagner,Ann,MO,Republican,5500
GS,Meeks,Gregory,NY,Democrat,5500
GS,Jeffries,Hakeem,NY,Democrat,5000
GS,Thune,John,SD,Republican,5000
GS,Warner,Mark,VA,Democrat,5000
GS,Sewell,Terri,AL,Democrat,5000
GS,Daines,Steve,MT,Republican,5000
GS,Boozman,John,AR,Republican,4500
GS,Smith,Jason,MO,Republican,4500
GS,Flood,Mike,NE,Republican,4500
GS,Kim,Young,CA,Republican,4000
GS,Neal,Richard,MA,Democrat,4000
GS,Lankford,James,OK,Republican,4000
GS,Aguilar,Pete,CA,Democrat,4000
GS,Timmons,William,SC,Republican,4000
GS,Horsford,Steven,NV,Democrat,3500
GS,Wasserman Schultz,Debbie,FL,Democrat,3500
GS,Fitzgerald,Scott,WI,Republican,3000
GS,DelBene,Suzan,WA,Democrat,3000
GS,Marshall,Roger,KS,Republican,3000
GS,Stevens,Haley,MI,Democrat,3000
GS,Pettersen,Brittany,CO,Democrat,3000
GS,Cleaver,Emanuel,MO,Democrat,3000
GS,Donalds,Byron,FL,Republican,2500
GS,Sheehy,Tim,MT,Republican,2500
GS,Armstrong,Alan,OK,Republican,2500
GS,Schmidt,Derek,KS,Republican,2500
GSK,Smucker,Lloyd,PA,Republican,10000
GSK,Smith,Jason,MO,Republican,5000
GSK,Foxx,Virginia,NC,Republican,5000
GSK,Arrington,Jodey,TX,Republican,5000
GSK,Foushee,Valerie,NC,Democrat,5000
GSK,Barrasso,John,WY,Republican,5000
GSK,Joyce,John,PA,Republican,4500
GSK,Guthrie,Brett,KY,Republican,3500
GSK,Pallone,Frank,NJ,Democrat,3500
GSK,Marshall,Roger,KS,Republican,3000
GSK,Dunn,Neal,FL,Republican,3000
GSK,Clyburn,James,SC,Democrat,2500
GSK,Edwards,Charles (Chuck),NC,Republican,2500
GSK,Ross,Deborah,NC,Democrat,2500
GSK,Sheehy,Tim,MT,Republican,2500
GSK,Clark,Katherine,MA,Democrat,2500
GSK,Kelly,Robin,IL,Democrat,2500
GSK,Aguilar,Pete,CA,Democrat,2500
GSK,Cassidy,Bill,LA,Republican,2500
GSK,Ivey,Glenn,MD,Democrat,2500
GSK,Veasey,Marc,TX,Democrat,2000
GSK,Watson Coleman,Bonnie,NJ,Democrat,2000
GSK,Heinrich,Martin,NM,Democrat,2000
GSK,Griffith,H.,VA,Republican,2000
GSK,Plaskett,Stacey,VI,Democrat,2000
HBAN,Ezell,Mike,MS,Republican,10000
HBAN,Wittman,Robert,VA,Republican,10000
HBAN,McClellan,Jennifer,VA,Democrat,10000
HBAN,Diaz-Balart,Mario,FL,Republican,10000
HBAN,Norcross,Donald,NJ,Democrat,10000
HBAN,McCollum,Betty,MN,Democrat,10000
HBAN,Calvert,Ken,CA,Republican,10000
HBAN,Smith,Adam,WA,Democrat,10000
HBAN,Aguilar,Pete,CA,Democrat,10000
HBAN,Rogers,Mike,AL,Republican,9000
HBAN,Clark,Katherine,MA,Democrat,9000
HBAN,Jeffries,Hakeem,NY,Democrat,9000
HBAN,Courtney,Joe,CT,Democrat,8500
HBAN,Heinrich,Martin,NM,Democrat,8000
HBAN,Kiggans,Jennifer,VA,Republican,8000
HBAN,Fischer,Deb,NE,Republican,8000
HBAN,Newhouse,Dan,WA,Republican,7500
HBAN,Baldwin,Tammy,WI,Democrat,7000
HBAN,Stevens,Haley,MI,Democrat,6000
HBAN,King,Angus,ME,Independent,6000
HBAN,Ellzey,Jake,TX,Republican,6000
HBAN,Fleischmann,Charles,TN,Republican,6000
HBAN,DeLauro,Rosa,CT,Democrat,6000
HBAN,Bergman,Jack,MI,Republican,5500
HBAN,Hirono,Mazie,HI,Democrat,5500
HBAN,Ciscomani,Juan,AZ,Republican,5500
HBAN,Peters,Scott,CA,Democrat,5500
HBAN,Johnson,Henry,GA,Democrat,5500
HBAN,Johnson,Ron,WI,Republican,5500
HBAN,Johnson,Mike,LA,Republican,5500
HBAN,Johnson,Dusty,SD,Republican,5500
HBAN,Johnson,Julie,TX,Democrat,5500
HBAN,Wasserman Schultz,Debbie,FL,Democrat,5000
HBAN,Carbajal,Salud,CA,Democrat,5000
HBAN,Larsen,Rick,WA,Democrat,5000
HBAN,Sewell,Terri,AL,Democrat,5000
HBAN,Scalise,Steve,LA,Republican,5000
HBAN,Clyburn,James,SC,Democrat,5000
HBAN,Guest,Michael,MS,Republican,5000
HON,King,Angus,ME,Independent,10000
HON,Cohen,Steve,TN,Democrat,10000
HON,Clark,Katherine,MA,Democrat,10000
HON,Ross,Deborah,NC,Democrat,10000
HON,McCollum,Betty,MN,Democrat,10000
HON,Meeks,Gregory,NY,Democrat,10000
HON,Smith,Adam,WA,Democrat,10000
HON,Brownley,Julia,CA,Democrat,10000
HON,Horsford,Steven,NV,Democrat,10000
HON,Hirono,Mazie,HI,Democrat,10000
HON,Moore,Blake,UT,Republican,10000
HON,Baldwin,Tammy,WI,Democrat,10000
HON,Aderholt,Robert,AL,Republican,10000
HON,Thompson,Bennie,MS,Democrat,10000
HON,Thompson,Mike,CA,Democrat,10000
